397;This little light / Dieses kleine Licht;F;"CHORUS
Dieses kleine Licht in mir, ich will dass es scheint.
Dieses kleine Licht in mir, ich will dass es scheint.
Dieses kleine Licht in mir, ich will dass es scheint.
Dass es scheint, dass es scheint, dass es scheint.
------------------------------------------------------------------
This little light of mine I'm gonna let it shine.
This little light of mine I'm gonna let it shine.
This little light of mine I'm gonna let it shine.
Let it shine, let it shine, let it shine.

The light that shines is the light of love,
Shines in the darkness from above,
It shines on me and it shines on you,
Shows what the power of love can do.
I'm gonna shine my light, both, 
Far and near,
I'm gonna shine my light, both, 
Bright and clear,
Where there's a dark corner in this land
I'm gonna let my little light shine.

On Monday He gave me the gift of love,
Tuesday peace came from above,
On Wednesday He told me to have more faith,
Thursday He gave me a little more grace,
On Friday He told me to watch and pray,
On Saturday He told me what to say,
On Sunday He gave me the power divine
To let my little light shine.";
401;I Saw The Light;G;"I wandered so aimless,
Life filled with sin,
I wouldn't let my dear saviour in.
Then Jesus came
Like a stranger in the night.
Praise the Lord, I saw the light.

CHORUS
I saw the light, I saw the light,
No more in darkness, no more in night.
Now I'm so happy, no sorrows inside.
Praise the Lord, I saw the light.

Just like a blind man
I wandered allone,
Worries and fears I claimed for my own.
Then like the blind man
That God gave back his sight,
Praise the Lord, I saw the light.

I was a fool to wander and stray,
Straight is the gate
And narrow the way.
Now I have traded
The wrong for the right.
Praise the Lord, I saw the light.";
402;Cover me, cover me;C / Bb;"Cover me, cover me,
Extend the borders of 
Thy garment over me.
Because Thou art
My nearest Kinsman,
Cover me, cover me,
Cover me.";
648;Count your blessings / When upon life’s billows;C;"Wenn du in des Lebens Stürmen bist verzagt,
wenn dein Herz voll Sorge mutlos bangt und klagt,
zähl dir auf das Gute, denke doch daran,
und du wirst dich wundern, was dir Gott getan.
---------------------------------------------------------------------------
When upon life’s billows you are tempest-tossed,
When you are discouraged, thinking all is lost,
Count your many blessings,
Name them one by one,
And it will surprise you what the Lord hath done. 

Chorus
Zähl das Gute, denke doch daran!
Zähl das Gute, sieh, was Gott getan.
Zähl das Gute, denke täglich dran,
und du wirst dich wundern, was dir Gott getan.
----------------------------------------------------------------------
Count your blessings, name them one by one,
Count your blessings, see what God hath done!
Count your blessings, name them one by one,
Count your many blessings,
See what God hath done!

Wenn du müde seufzest, von der Last beschwert,
wenn dein Herz nach Frieden tränenvoll begehrt,
zähl dir auf das Gute, denk an Christi Blut,
Jesu Heilandsliebe macht den Schaden gut.
--------------------------------------------------------------------
Are you ever burdened with a load of care?
Does the cross seem heavy you are called to bear?
Count your many blessings, every doubt will fly,
And you will keep singing as the days go by.

Andern wurden Güter dieser Welt zuteil,
dir ward Jesus selber und Sein ew'ges Heil!
Zähl dir auf das Gute, laß der Welt die Lust;
du hast größ'ren Reichtum tief in deiner Brust.
------------------------------------------------------------------------
When you look at others with their lands and gold,
Think that Christ has promised you
His wealth untold;
Count your many blessings. Wealth can never buy
Your reward in heaven, nor your home on high.

In des Lebens Nöten sei der Friede dein;
größer als der Helfer kann die Not nicht sein.
Zähl dir auf das Gute, dein ist diese Zeit,
dein das ew'ge Leben, dein die Herrlichkeit.
--------------------------------------------------------------------
So, amid the conflict whether great or small,
Do not be disheartened, God is over all;
Count your many blessings, angels will attend,
Help and comfort give you to your journey's end.";
595;Let the book live / Lass das Buch;F;"Lass das Buch leben in mir, o Herr,
zeig mir mich selbst in Deinem Wort,
heilige mich und wohne in mir,
ja, lass das Buch leben in mir.
---------------------------------------
Let the Book live in me, dear Lord,
Show me myself within Thy Word.
Show me myself 
And show me my Saviour,
And let the Book live in me.";
647;He leadeth me;Bb;"He leadeth me, o blessed thought!
O words with heav’nly comfort fraught!
Whate’er I do, where’er I be
Still ’tis God’s hand that leadeth me. 

Chorus
He leadeth me, He leadeth me,
By His own hand He leadeth me;
His faithful follower I would be,
For by His hand He leadeth me.

Sometimes ’mid scenes of deepest gloom,
Sometimes where Eden’s bowers bloom,
By waters still, o’er troubled sea,
Still ’tis His hand that leadeth me.

Lord, I would clasp Thy hand in mine,
Nor ever murmur nor repine;
Content, whatever lot I see,
Since ’tis my God that leadeth me.

And when my task on earth is done,
When by Thy grace the vict’ry’s won,
E’en death’s cold wave I will not flee,
Since Thou in triumph leadest me.";
421;Jesus, what a wonder You are / Jesus, wie herrlich;D;"Jesus, wie herrlich bist Du,
Du bist so freundlich, 
so rein und so sanft!
Du scheinst wie der Morgenstern,
Jesus, wie herrlich bist Du!
---------------------------------------------
Jesus, what a wonder You are,
You are so gentle,
So pure and so kind!
You shine, like the morning star
Jesus, what a wonder You are!";
430;If That Same Spirit;A / Bb;"If that same Spirit
That raised Christ from the dead
Dwells in you, dwells in you;
If that same spirit
That raised Christ from the dead
Dwells in you, dwells in you.

It will quicken your mortal body
If that Spirit dwells in you;
It will quicken your mortal body
If that Spirit dwells in you.

If that same Spirit
That raised Christ from the dead
Dwells in you, dwells in me;
If that same spirit
That raised Christ from the dead
Dwells in you, dwells in me.

It will quicken my mortal body
If that Spirit dwells in me;
It will quicken my mortal body
If that Spirit dwells in me.";
432;I love Him too much / Ich lieb Ihn viel zu sehr;F;"CHORUS
Ich lieb' Ihn viel zu sehr, um von Ihm zu gehen.
Ich lieb' Ihn viel zu sehr, ich muss zu Ihm steh'n.
Ich versprach meinem Herrn,
den ganzen Weg mit Ihm zu geh'n,
denn ich lieb' Ihn so sehr, ich muss zu Ihm steh'n.
----------------------------------------------------------------------
I love Him too much to fail Him now.
I love Him too much to break my vow.
For I promised the Lord
That I would make it somehow,
And now I love Him too much to fail Him now!

When I first heard of Jesus,
of His love and His grace,
My heart was overwhelmed
To think a King would take my place.
I cried: ""Lord, I'll go with You
Every step of the way.""
That's all I can do my dept to repay!

Well, I told Him I loved Him,
It was so easy to say,
But harder to prove
When temptations came my way.
For my good I've broken promises
I counted them - but lost,
When I caught a glimpse of true love
Hanging on a rugged cross.

And now the years have drawn us closer
My love for Him has grown.
Each step has brought me nearer
To my eternal home.
And I'm just too close to heaven
To turn back now.
He said His grace would be sufficient,
I'm gonna make it somehow!";
454;I have found His grace / It is joy /Seine Gnade so;G;"Seine Gnade so vollkommen ist,
er stillt alle meine Not.
Zu den Füßen meines Jesu Christ
ich empfange Lebensbrot.
--------------------------------------------------------
I have found His grace is all complete,
He supplieth every need;
While I sit and learn at Jesus' feet,
I am free, yes free indeed.

CHORUS
Welche Freude, unaussprechlich
groß und herrlich,
groß und herrlich, groß und herrlich,
welche Freude, unaussprechlich
groß und herrlich.
Ja, die Hälfte ward mir nie gesagt.
----------------------------------------------------------
It is joy unspeakable and full of glory,
Full of glory, full of glory;
It is joy unspeakable and full of glory,
Oh, the half has never yet been told.

Sucht ich einstens Glück, ich jetzt es find,
Freud' und Friede ist es nun.
Welch ein Segen: Bin befreit von Sünd',
darf in Ihm nun selig ruh'n.
---------------------------------------------------------------
I have found the pleasure I once craved,
It is joy and peace within;
What a wondrous blessing! 
I am saved from the awful guilt of sin.

Ja, ich fand die Hoffnung, hell und klar,
lebend in dem Gnadenlicht.
Oh, des Heilands Nähe ist so wahr,
ja, ich seh' Sein Angesicht!
-----------------------------------------------
I have found that hope 
So bright and clear,
Living in the realm of grace;
Oh, the Savior's presence is so near,
I can see His smiling face.

Diese Freude, die kein Mensch beschreibt,
wie ein Lied der Herrlichkeit,
wie die Quelle überfließend bleibt,
sprudelt in der Seele heut'.
-------------------------------------------
I have found the joy 
No tongue can tell,
How its waves of glory roll!
It is like a great o'erflowing well,
Springing up within my soul.";
76;Shut in with God;C;"Shut in with God in a secret place,
There in the spirit beholding His face.
Gaining new power to run in the race.
I long to be shut in with God.";
50;Shall we gather at the river / Yes, we'll gather;C;"Treffen wir uns an dem Strome
vor Gottes Thron auf heiligem Grund?
Werden wir uns dort begegenen,
Ihn zu preisen wie aus einem Mund?
---------------------------------------------------
Shall we gather at the river, 
Where bright angel feet have trod, 
With its crystal tide forever, 
Flowing by the throne of God?

CHORUS
Es fließt ein Strom lebend'gen Wassers 
vom Throne Gottes und dem Lamm.
Dort werden wir uns wiedersehen
und vor dem Throne Gottes stehn.
------------------------------------------------
Yes, we'll gather at the river,
The beautiful, the beautiful river;
Gather with the saints at the river
That flows by the throne of God.

Dort werden wir Ihn endlich sehen,
der auf Erden uns mit Blut hat erkauft,
werden alle Wege verstehen,
Jesus danken, auf den wir vertraut.
------------------------------------------------
On the bosom of the river, 
Where the Saviour-King we own, 
We shall meet and sorrow never, 
'Neath the glory of the throne.

Freudengesang und lauter Jubel
wird unsre Gemeinschaft dann sein.
Keine Schatten und kein Dunkel,
denn das Lamm wird das Licht uns sein.
----------------------------------------------
On the margin of the river, 
Washing up its silver spray, 
We will walk and worship ever, 
All the happy, golden day.

Jede Träne wird Er wischen
fort von unserm Angesicht,
alles Leid, es ist vergessen,
und der Feind erreicht uns nicht.
----------------------------------------------
Ere we reach the shining river, 
Lay we every burden down; 
Grace our spirits will deliver, 
And provide a robe and crown.

Dort werden wir sie wiedersehen,
alle, die Er vor uns durchgebracht.
Die Gesichter strahlen in dem Lichte,
dann vertreibt der ew'ge Tag die Nacht.
-----------------------------------------------------------
Soon we'll reach the shining river,
Soon our pilgrimage will cease; 
Soon our happy hearts will quiver 
With the melody of peace.";
457;Ich hab einen herrlichen König;F;"Ich hab' einen herrlichen König,
den einzig erkenne ich an.
Ich will keinen andern auf Erden,
und stünd' ich allein auf dem Plan.

Chorus
Jesus, mein Heil, meine tiefe Ruh,
Jesus, Dir jauchze ich selig zu!
Ich hab' einen herrlichen König,
oh, Jesus, Jesus, nur Du!

Ich stell' zur Verfügung mich
gerne dem König, der königlich liebt,
und tue mit Wonne den Willen des Königs,
der königlich gibt.

Ich traue den Worten des Königs
und richte mich immer danach
und folg' Seiner siegenden Fahne,
und geht's auch durch Schmerzen
und Schmach.

Ich will, dass mein alles im Leben
dem König sei untertan,
und sehe mit sehnender Seele
Sein ewiges Königreich nah'n.";
77;Oh soul are you weary / Turn your eyes upon Jesus;D / Eb;"O Herz, bist du traurig und müde?
Gehst einsam in Dunkel und Nacht?
Da ist Licht, wenn du schaust auf den Heiland,
der volle Erlösung dir bracht.
-----------------------------------------------------------
Oh, soul, are you weary and troubled?
No light in the darkness you see?
There's light for a look at the Saviour,
And life more abundant and free!

CHORUS
Richte den Blick nur auf Jesus,
schau auf in Sein Antlitz so schön,
und die Dinge der Welt
werden schwach und klein
in dem Licht Seiner Gnade geseh'n.
---------------------------------------------------------
Turn your eyes upon Jesus,
Look full in His wonderful face;
And the things of earth will grow strangely dim
In the light of His glory and grace.

Sein Weg ging vom Tode zum Leben
und wir folgen freudig und gern.
Die Herrschaft der Sünd´ ist gebrochen;
wir sind Überwinder im Herrn!
------------------------------------------------------------
Through death into life everlasting
He passed, and we follow Him there;
Over us sin no more hath dominion,
For more than conqu'rors we are!

Sein Weg geht nicht fehl, Er verheißt es;
o glaub Ihm, und alles wird gut!
Dann verkünd einer sterbenden Menschheit
die volle Erlösung im Blut!
----------------------------------------------------------
His Word shall not fail you, He promised;
Believe Him, and all will be well;
Then go to a world that is dying, 
His perfect salvation to tell!";
462;His love has no limit / Mein Gott ist unendlich;C;"He giveth more grace, 
When the burdens grow greater
He sendeth more strength
When the labors increase.
To added affliction, He added His mercy.
To multiplied trials, His multiplied peace.

Chorus
Mein Gott ist unendlich, die Gnade so reichlich,
die Liebe unfassbar, die Er uns erweist.
Denn aus Seiner Fülle gibt Er uns so reichlich,
Er gibt uns und gibt uns und gibt uns auf's Neu'.
---------------------------------------------------------------------
His love has no limit,
His grace has no measure,
His power has no boundary known unto men.
For out of His infinite riches in Jesus
He giveth, and giveth, and giveth again.

When we have exhausted 
Our store of endurance.
When our strength has failed,
Ere the day is half done.
When we reach the end
Of our horded resourses
Our Father's full giving is only begun.

When Satan assails
And temptations grow stronger,
And often we feel it is too much to bear;
In weakness we learn of an infinite Power,
His grace is sufficient, our Father does care.

Communion with Him, 
Oh, what blessed enjoyment!
Forgiven, our sins,
By the Blood of His cross.
New power receiving
For strength in His service,
His grace is sufficient
To purge all the dross.";
467;He is the Rock / Er ist der Felsen;Eb / F;"Er ist der Felsen meiner Rettung,
Sein Banner über mir ist Lieb'.  (3x)
Sein Banner über mir ist Liebe.
---------------------------------------------------
He is the Rock of my salvation,
His banner over me is love.  (3x)
His banner over me is love.

Er vergab mir meine Sünden,
Sein Banner über mir ist Lieb'.  (3x)
Sein Banner über mir ist Liebe.
-------------------------------------------------
He forgave me all my sins,
His banner over me is love.  (3x)
His banner over me is love.

Er gibt mir das Lebenswasser,
Sein Banner über mir ist Lieb'.  (3x)
Sein Banner über mir ist Liebe.
-----------------------------------------------
He brought me to His banqueting table,
His banner over me is love.  (3x)
His banner over me is love.

Er liebt mich und ich lieb' Ihn,
Sein Banner über mir ist Lieb'.  (3x)
Sein Banner über mir ist Liebe.
------------------------------------------------
I'm my beloved's and He is mine,
His banner over me is love.  (3x)
His banner over me is love.

Er führt mich durchs ganze Leben,
Sein Banner über mir ist Lieb'.  (3x)
Sein Banner über mir ist Liebe.
------------------------------------------------
He lifts me up into Heavenly Places,
His banner over me is love.  (3x)
His banner over me is love.";
226;My God is good / Ja, Gott ist gut;D / Eb;"Ja, Gott ist gut, ja, Gott ist gut,
ja, Gott ist gut, Er ist so gut zu mir.
-----------------------------------------------
My God is good, my God is good,
My God is good, He's so good to me.

Ich lieb' Ihn so, ich lieb' Ihn so,
ich lieb' Ihn so, Er ist so gut zu mir.
------------------------------------------------
I love Him so, I love Him so,
I love Him so, He's so good to me.

Gott hört Gebet, Gott hört Gebet,
Gott hört Gebet, Er ist so gut zu mir.
-----------------------------------------------------------
God answers prayer, God answers prayer,
God answers prayer, He's so good to me.

Steh auf dem Wort, steh auf dem Wort,
Steh auf dem Wort, Er ist so gut zu mir.
---------------------------------------------------------
Stand on the Word, stand on the Word,
Stand on the Word, He´s so good to me.";
472;Lobe den Herrn meine Seele;;entfernt;
473;Ich vermag all Dinge;A;"Ich vermag alle Dinge
in Ihm, der mir Kraft gibt.
ich vermag alle Dinge in Ihm.
Ich vermag alle Dinge,
in Ihm, der mir Kraft gibt.
Ich vermag alle Dinge in Ihm.

Ich vermag alle Dinge in Ihm,
alles in Ihm, ja alles in Ihm.
Ich vermag alle Dinge in Ihm. 
Ich vermag alle Dinge in Ihm.";
130;We find many people / Oh this is like heaven to;D;"Es gibt viele Menschen, die uns nicht versteh'n, 
wenn glücklich und froh jubeln wir. 
Wir durften aus Sünde 
und Knechtschaft ausgeh'n 
und das ist der Himmel schon hier.
---------------------------------------------------------
We find many people who can't understand
Why we are so happy and free,
We've crossed over Jordan 
To Canaan's fair land,
And this is like heaven to me.

Chorus
O, das ist der Himmel schon hier,
o, das ist der Himmel schon hier.
Wir durften aus Sünde 
und Knechtschaft ausgeh'n
und das ist der Himmel schon hier.
----------------------------------------------------
Oh this is like heaven to me,
Yes, this is like heaven to me.
I've crossed over Jordan 
To Canaan's fair land,
And this is like heaven to me.

Und wenn ich dann froh bin
dann sing ich und jauchz`,
der Teufel er glaubt`s nicht, das stimmt.
Gefüllt mit dem Geiste kein Zweifel mehr da;
kein Mensch dann die Freude mir nimmt.
---------------------------------------------------------------
Oh, when I get happy, I sing and I shout, 
the devil don't believe It, I see;
But I'm filled with the Spirit, there isn't a doubt, 
And that's what's the matter with me.";
669;Be it unto me according to Your Word;D / Eb;"Ganz nach Deinem Wort
geschehe mir, o Herr.
Wie Du es mir verheißen hast,
kann ich sicher steh'n.
-----------------------------------
Be it unto me
According to Your Word.
According to Your promises,
I can stand secure.

Wandle Du mein Herz,
die Wahrheit macht mich frei.
Ganz nach Deinem Wort, o Herr,
so sei es in mir.
-----------------------------------
Carve upon my heart
The truth that sets me free.
According to Your Word, oh Lord,
Be it unto me.";
600;Justified;D;"I was sitting alone and wondering
about what I´m supposed to do.
I can´t deny the times I´ve made mistakes,
I can´t hide from Him, He knew;
But I knew that deep within my soul
I felt sorry, honest I do,
So I just cried and said,
""Forgive me Lord,
Forgive me again, will You?""

Chorus
Justified, Justified,
You have not done it
In the first place,
You´re justified.    (2x)

So often I´m discouraged
When I count the times I fall,
´Cause He promised I´d be victorious
When I know I´m not at all;
Then I heard an eagle screaming,
His voice quickened my soul:
""You´ve not done it,
In the first place, you´re justified.""

He looked at your perfect picture
Without blame, spot or wrinkle.
He didn´t look at you from where you are now,
He looked from eternity.
He said you´re just trapped in this body,
You bypassed your theophany.
You have not done it in the first place,
You´re justified.";
607;Little is much;C;"In the harvest field now ripened
There’s a work for all to do;
Hark! the voice of God is calling
To the harvest calling you.

Chorus
Little is much when God is in it!
Labor not for wealth or fame.
There’s a crown - and you can win it,
If you go in Jesus’ Name.

In the mad rush of the broad way,
In the hurry and the strife,
Tell of Jesus’ love and mercy,
Give to them the Word of Life.

Does the place you’re called to labor
Seem too small and little known?
It is great if God is in it,
And He’ll not forget His own.

Are you laid aside from service,
Body worn from toil and care?
You can still be in the battle,
In the sacred place of prayer.

When the conflict here is ended
And our race on earth is run,
He will say, if we are faithful,
""Welcome home, My child - well done!""";
638;Meine Zeit steht in Deinen Händen;C;"Chorus
Meine Zeit steht in Deinen Händen.
Nun kann ich ruhig sein,
ruhig sein in Dir.
Du gibst Geborgenheit,
Du kannst alles wenden.
Gib mir ein festes Herz,
mach es fest in Dir.

Sorgen quälen und werden mir zu groß.
Mutlos frag ich:
""Was wird morgen sein?""
Doch Du liebst mich,
Du lässt mich nicht los.
Vater, Du wirst bei mir sein.

Hast und Eile, Zeit, Not und Betrieb
nehmen mich gefangen, jagen mich.
Herr, ich rufe:
""Komm und mach mich frei!
Führe Du mich Schritt für Schritt!""

Es gibt Tage, die bleiben ohne Sinn.
Hilflos seh ich, wie die Zeit verrinnt.
Stunden, Tage, Jahre gehen hin,
und ich frag, wo sie geblieben sind.";
95;The first one to die / It's dripping with blood;D;"Der Erste, der starb für den Erlösungsplan,
war Johannes der Täufer, er starb wie ein Mann.
Dann starb der Herr Jesus, zum Kreuze Er kam,
Er lehrte vom Geiste, dem Erlösungsplan.
--------------------------------------------------------------
The first one to die for this Holy Ghost plan, 
Was John the Baptist, but he died like a man; 
Then came the Lord Jesus, they crucified Him, 
He taught that the Spirit would save men from sin.

CHORUS
Es tröpfelt von Blut, ja, es tröpfelt von Blut.
Das Wort Seines Geistes, es tröpfelt von Blut.
Das Blut Seiner Jünger für die Wahrheit es floss,
die Heilig-Geist-Botschaft, sie tröpfelt von But.
------------------------------------------------------------
It's dripping with blood, yes, it's dripping with blood.
This Holy Ghost Gospel is dripping with blood.
The blood of disciples who died for the Truth,
This Holy Ghost Gospel is dripping with blood.

Johannes und Petrus und Paulus dann auch,
sie gaben ihr Leben dann für ihren Herrn.
Wie einst die Propheten gab jeder sein Blut,
aufrichtig sich opfernd; ihr Zeugnis war gut.
-------------------------------------------------------------
There was Peter and Paul, and John the divine, 
They gave up their lives so this Gospel could shine; 
They mingled their blood, like the prophets of old,
So the true Word of God could honest be told.

Als sie Stephanus hörten, ihre Wut war entbrannt.
Sie erstickten die Predigt,
mit dem Stein in der Hand.
Doch starb er im Geiste, gab sein Leben dahin,
er war nicht der Letzte, andre folgten auch ihm.
--------------------------------------------------------------
Then they stoned Stephen,
He preached against sin, 
He made them so angry, they dashed his head in; 
But he died in the Spirit, and gave up the ghost, 
And went to join others, in that life-giving host.

Unterm Altar die Seelen, sie rufen: ""Wie lang?
Gesühnt wird die Blutschuld und was uns getan.""
Doch bis hin zum Ende werden Märtyrer sein,
die ganz Ihm ergeben und Ihm sich ganz weihn.
-----------------------------------------------------------------------
There's souls under the altar, crying, ""How Long?"" 
For the Lord to punish those who've done wrong; 
But there's going to be more
Who'll give their life's blood 
For this Holy Ghost Gospel and its crimson flood.";
577;All my life / And then an eagle screamed;F;"All my life I searched for the truth,
I struggled deep inside.
I knew this life just wouldn´t do.
There was no comfort
In some man´s philosophy
I knew there must be more;
Of His Word in store for me.

Chorus
And then an eagle screamed:
""Child, come out of her,
I´ll take you in My arms
And lead you to the Word.
Come out and spread your wings,
I´ll teach you how to fly.""
I´ve been so happy since
I heard God´s eagle cry.

There I was in the nest of unbelief.
Another empty heart was really
All I could see.
I needed something fresh
To feed my hungry soul.
I felt so out of place
For this wondrous grace I had to know.";
738;The Battle is the Lord`s;D;"Ich fand den Quell in Zeit der Not.
Er bringt mir Fried‘ und Glaubensmut
in jedem Leid, durch jeden Test
der HERR mein Halt und Retter ist.
------------------------------------------------------------
There is a source in times of need,
That gives me hope,
That brings me peace.
In every trial, through every test,
My Savior stands in my defence.

chorus
Wenn der Weg wird schwer,
du bist müd und leer,
dein Herz drückt dich sehr
und du kannst nicht mehr.
Denk dran: Der HERR | gebietet Wind und Meer.
Geh weiter, denn
es kämpft für dich der HERR!
-----------------------------------------------------
So when the road you walk,
Leaves you tired and worn.
All your strength is gone,
And your heart feels torn.
Remember God Is greater than the storm,
Take courage for the battle is the Lord`s.

Wenn die Flut steigt hoch, ruft Er mich: Komm!
Auf Wellen gehn, kann ich dann schon.
Meine Hand hält Er, dass ich nicht falle
und stehen bleib über dem Wasser.
-----------------------------------------------------
When the waters rise,
He calls my name,
And bids me come out on the wave.
He holds my hand, last I should falter,
And makes me stand upon the water.";
537;Lead me Lord;C;"CHORUS
Lead me Lord, I will follow.
Lead me Lord, I will go.
You have called me,
I will answer.
Lead me Lord, I will go.

It's hard to take the first step
When I don't know the way.
Each turn is so uncertain
I learn to walk by faith.
But you gave me a promise
That You would never leave,
You will lead and guide me
Lord, I do believe.

Your plans for me are perfect
I never need to fear.
For though in times I feel alone
I know that You are near.
My heart just wants to follow
I'm willing to obey,
Take my hand and lead me
I'll follow all the way!";
744;In everything give Him thanks;G;"Zu jeder Zeit sage Dank,
sage Dank.
Zu jeder Zeit sage Dank.
-----------------------------------------
In everything give Him thanks,
Give Him thanks.
In everything, give Him thanks.

Auf dem Berge gib Ihm die Ehr´,
in dem Tale preis Ihn noch mehr.
Zu jeder Zeit gebührt Ihm alle Ehr´
und aller Dank.
-------------------------------------------
In the good times, praise His Name.
In the bad times, do the same.
In everything give the King of kings 
All the thanks.";
793;We exalt Thee / I exalt Thee;D / Eb;"Denn Du bist der Höchste, o Herr
über Himmel und Erde,
Du bist erhoben über alle Kreatur.
(2x)
--------------------------------------------------------
For Thou, oh Lord, art high
Above all the earth,
Thou art exalted far above all gods!
(2x)

Wir erheben Dich, wir erheben Dich, 
wir erheben Dich, o Herr!
(2x)
---------------------------------------------------------
We exalt Thee, we exalt Thee,
We exalt Thee, oh Lord!
(2x)";
49;Some glorious morning / Some golden daybreak;F;"Jesus kommt wieder, herrliche Zeit!
Er, der uns heimfand und uns befreit.
Ihm gebührt Ehre, Macht und Gewalt,
öffne dich, Himmel: Jesus kommt bald!
------------------------------------------------------------
Some glorious morning sorrow will cease, 
Some glorious morning all will be peace; 
Heartaches all ended, schooldays all done, 
Heaven will open, Jesus will come.

CHORUS
Glorreicher Morgen, wenn Er erscheint
und all die Seinen mit Sich vereint,
wenn aus den Himmeln Sein Ruf erschallt!
Glorreicher Morgen, der Herr kommt bald!
------------------------------------------------------------------
Some golden daybreak, Jesus will come;
Some golden daybreak, battles all won,
He'll shout the victory, break through the blue,
Some golden daybreak, for me, for you.

Trauer muss weichen, Freude kehrt ein.
Pilger zum Himmel bald schon daheim.
Herrlich verwandelt, Jesus Dir gleich,
Dir nur zu dienen in Deinem Reich.
--------------------------------------------------------------
Sad hearts will gladden, all shall be bright, 
Good-bye forever to earth's dark night; 
Changed in a moment, like Him to be, 
Oh, glorious daybreak, Jesus I'll see.

Was für ein Treffen wird es dort sein!
Keiner mehr weinet, wir sind daheim,
sind dann vereinigt in Ewigkeit,
o Halleluja, für alle Zeit!
-------------------------------------------------------------
Oh, what a meeting, there in the skies,
No tears nor crying shall dim our eyes;
Loved ones united eternally, 
Oh, what a daybreak that morn will be.";
791;I keep listening;Bb;"We hear about the wars,
See famine in the land.
There are questions in the children's eyes, 
Trouble in the east again.
The whole world is shaking, 
There's no sure place to stand.
And mournful sounds
Are heard throughout the land.

Chorus
But I keep listening for a different sound.
The sound of the city
That John saw coming down.
The sound of the Bride
Being united with the Groom.
I keep listening, I keep listening,
I keep listening for a different sound.

I remember the preacher sayin' 
""Son, it shall come to pass,
There will come a generation
That will be the last.""
I can't believe I'm standing here,
Seeing the end of time,
And the preacher's voice echoing in my mind.";
790;What gift of grace / Yet not I but through Christ;D;"Das höchste Gut ist Jesus, mein Erlöser.
Es gibt nichts mehr, was Gott mir schenken kann.
Er, meine Freud, Gerechtigkeit und Freiheit
Liebe so treu, mein Frieden grenzenlos.
----------------------------------------------------------------------
What gift of grace is Jesus my Redeemer,
There is no more for heaven now to give,
He is my joy, my righteousness, and freedom.
My steadfast love, my deep and boundless peace.

Ich bin gewiss: der Herr ist meine Hoffnung. 
Fest verbunden bin ich nun mit Ihm.
Ich bin Sein, Er ist mein, wir sind ewig vereint,
nicht durch mich, nur durch Christus in mir.
---------------------------------------------------------------------
To this I hold, my hope is only Jesus.
For my life is wholly bound to His.
Oh how strange and divine, I can sing, ""All is mine""
Yet not I, but through Christ in me.

Die Nacht bricht an, doch ich bin nicht verlassen.
An meiner Seite ist und bleibt der Herr.
Ich schau auf Ihn in Schwachheit und in Freude,
denn Seine Kraft zeigt sich in meiner Not.
------------------------------------------------------------------------
The night is dark but I am not forsaken.
For by my side, the Saviour He will stay.
I labour on in weakness and rejoicing
For in my need, His power is displayed.

Ich bin gewiss: mein Hirte wird mich schützen,
durch das Tal des Todes führt Er mich.
Ja, die Nacht ist besiegt und die Sorge verfliegt
nicht durch mich, nur durch Christus in mir.
--------------------------------------------------------------------------
To this I hold, my Shepherd will defend me,
Through the deepest valley He will lead.
Oh the night has been won, and I shall overcome
Yet not I, but through Christ in me.

Ich fürchte nichts. Ich weiß: mir ist vergeben,
die Zukunft fest, das Lösegeld bezahlt.
Durch Jesu Blut und Leid bin ich begnadigt, 
der Tod besiegt, weil Jesus auferstand.
-------------------------------------------------------------------
No fate I dread, I know I am forgiven.
The future sure, the price it has been paid.
For Jesus bled and suffered for my pardon
And He was raised to overthrow the grave.

Ich bin gewiss: besiegt bleibt meine Sünde,
denn mein Herr steht ewig für mich ein.
Von den Ketten befreit, sing ich jetzt: Ich bin Sein!""
nicht durch mich, nur durch Christus in mir.
-----------------------------------------------------------------------------
To this I hold, my sin has been defeated.
Jesus now and ever is my plea.
Oh the chains are released, I can sing, ""I am free""
Yet not I, but through Christ in me.

Nun folg ich Ihm im Leben und im Sterben,
denn Er versprach, dass Er nach Haus mich führt.
Ja, Tag für Tag wird Jesus mich erneuern,
bis ich voll Freude steh vor Seinem Thron.
------------------------------------------------------------------
With every breath I long to follow Jesus.
For He has said that He will bring me home.
And day by day I know He will renew me.
Until I stand with joy before the throne.

Ich bin gewiss: der Herr ist meine Hoffnung.
Aller Dank und Ehre sei nur Ihm!
Ist mein Lauf dann vollbracht,
bleibt mein Lied immer noch:
""Nicht durch mich, nur durch Christus in mir"".
----------------------------------------------------------------------
To this I hold, my hope is only Jesus.
All the glory evermore to Him.
When the race is complete, still my lips shall repeat:
Yet not I, but through Christ in me.";
815;The sun is up;D;"The Son is up, now I can go free
The chains that were holding me,
I can no longer see
Heard a long trumpet sound,
Declaring my jubilee
All that I once had again is restored to me
Cause the price has been paid,
All my sins washed away
Now and for always, the Son is up.

The Son is up, now I can go free
The chains that were holding me,
I can no longer see
Heard a long trumpet sound,
Declaring my jubilee
All that I once had again is restored to me
Cause the truth is revealed,
He's opened the seals
Now and for always, the Son is up.";
