958;To Behold the Beauty of the Lord;;"To behold the beauty of the Lord
and to inquire in His Temple
To behold the beauty of the Lord
and to inquire in His Temple";
959;If My People;;"If my people who have My name,
will humble themselves and pray,
and seek my face,
and turn from their own way,
then I will hear,
then will I forgive,
then I will heal their land.

So do not foget
I see you where you are.
All I ask of you is give me your heart.
Then will I hear you
and wash away your sin.
Then will I give you
My Spirit within!";
960;When I Think About the Lord;;"When I think about the Lord
How He saved me, how He raised me,
How He filled me, with the Holy Ghost
How He healed me, to the uttermost

When I think about the Lord
How He picked me up, and turned me around,
How He placed my feet on solid ground

CHORUS
It makes me want to shout! Hallelujah!
Thank you Jesus! Lord you're worthy!
Of all the glory! And all the honor! And all the praise!";
961;test song;;"this is the verse

Chorus
THis is the chorus";
962;Christ Is The Mystery;;"Not say, ""my church done..."" My church has nothing to do with it.  
It's an individual, one person.  All hell is against thie teaching.   All hell's against this 
truth, but it's the truth.  Jesus never said,  ""Now Peter, you, and John, and all the rest of 
the people, you've get the revelation now; the whole church is saved.""  
No, it was to him personally.  ""I way unto the 'thee', not to them, to thee, thou art 
Peter and upon this rock I'll build my church.""  And the word ""Peter"", means ""a stone""; 
""stone"" means ""the confessed on, or the separated one.""

His presence in the individual with a personal a vindication of Himself expressing
Himself--the living Word that's promised for the day, expressing itself through you,
a vindication of the great revelation of God...

Upon a certain stone, upon a certain thing, See? a called out, the chruch called
out, upon this revelations, called out group, I'll build My church in them, and all the
gates of hell will never be able to stand it.

Not one hair of your head shall parish. You're mine; I'll raise you up in the last day,
give unto him Eternal Life and raise him up at the last days. There it is, the revelation
Not them, but him, an individual; not a group, an individual. All hell's against it.";
963;Is Your All on the Altar;Eb;"You have longed for sweet peace 
and for faith to increase,
and have earnestly fervently prayed.
But you cannot have rest 
or be perfectly blest 
until your all on the altar is laid.

Is your all on the altar of sacrifice laid?
Your heart does the Spirit control?
You can only be blest
and have peace and sweet rest
as you yield Him your body and soul.

Would you walk with the Lord
in the light of His Word,
and have peace and contentment alway?
You must do His sweet will 
to be free from all ill
on the altar your all you must lay.

O we never can know
what the Lord will bestow
of the blessings for which we have prayed,
till our body and soul He doth fully control,
and our all on the altar is laid.";� Public Domain
964;We Fall Down;;"And we cry holy holy holy
And we cry holy holy holy
And we cry holy holy holy
    is the Lamb

We fall down
We lay our crowns
At the feet of Jesus
The greatness of mercy
   and love
At the feet of Jesus";� Copyright 1998 worshiptogether.com songs CCLI License #264326
965;Give Up;;"Give up and let Jesus take over
Give up and let Jesus take over
Give up and let Jesus take over
And He'll make a way for you";
966;God is in Control;;"Insignificant human, on life's lonely journey
Touched by our Savior and Lord
Restored to the truth
To receive His own life
And walk towards eternity

CHORUS
God is in control
Though the mighty waves roar
Though the tempest draws nigh
God is in control

Circumstances draw us in circles
And needs keep our eyes to the ground
But inside there's a voice that still leads and stil guides
To a life of victory in Him";
967;I'm Free I'm Free;;"I'm free, I'm free, I'm free, I'm free
Jesus has set me free.
I'm free, I'm free, I'm free, I'm free
Jesus has set me free.

Whom the son sets free is free indeed
And he has set me free.
Whom the son sets free is free indeed
Jesus set me free!";
968;I Pour My Love on You;;"I can't begin to tell You what Your love has meant.
I'm lost for words.
Is there a way to show the passion in my heart?
Can I express how truly great I think You are?
My dearest Friend
Lord, this is my desire to pour my love on You.

Like oil upon Your feet, like wine for You to drink
Like water from my heart, I pour my love on You
If praise is like perfume, I lavish mine on You
'Til every drop is gone
I pour my love on You.";
969;Go Light Your World;A;"- Jeremy -
There is a candle, in every soul
Some brightly burning, some dark and cold
There is a Spirit, who brings a fire,
Ignites a candle, and makes His home

So carry your candle, run to the darkness
Seek out the hopeless, confused and torn
Hold out your candle for all to see it
Take your candle and go light your world.
Take your candle and go light your world

- Ruth Deinhart -
Frustrated brother, see how he's ried to
Light his own candle some other way
See now your sister, she's been robbed and lied to
Still holds a candle, but without a flame

- Charity Mills-Jeremy-Ruth -
So carry your candle, run to the darkness
Seek out the lonely, the tired and worn
Hold out your candle for all to see it
Take your candle and go light your world.
Take your candle and go light your world

We are a family, who's hearts are blazing
So let's raise our candles and light up the sky
Praying to our Father in the name of Jesus
Make us a beacon in darkest times.

So carry your candle, run to the darkness
Seek out the helpless, deceived and poor
Hold out your candle, for all to see it
take your candle (and go light your world.- Ruth)
Carry your candle, run to the darkness
Seek out the hopeless, confused and torn
Hold out your candle for all to see it
Take your candle and go light your world.
Take your candle...... and go light your world.";
970;Even So;G;"Even so come Lord Jesus, come,
Even so take Your Bride away;
How my soul longs to be with You, my Lord;
Even so, even so, come Lord Jesus, come.

Lord, You are the lover of my soul.
Lord, You are exalted over all.
And I bow before Your throne to worship You.
Lord, You are,
Lord, You are the lover of my soul.";
971;So Much To Thank Him For;G;"When I look around and see
The good things that He's done for me,
Well, I know that I'm unworthy of them all;
For His blessings He freely gives
I owe my whole life to Him
I""ve got so much to thank Him for.

Chorus
Well, I've got so much to thank Him for,
So much to praise Him for,
You see, God has been so good to me;
And when I think of what He's done,
And where that He has brought me from,
I've got so much to thank Him for.

Well, sometimes along life's way
I kneel and I stop and say
""Thank you, Lord, for all You've done for me;
But some day when I reach Heaven's shore,
Lord, please just let me kneel once more,
I've got so much to thank Him for.";� Public Domain
972;Welcome Holy Spirit;C;"You're the living water
   never drying fountain
Comforter and counselor
   take complete control.

Chorus
Welcome Holy Spirit
   we are in Your presence
Fill us with Your power
   live inside of me.
Welcome Holy Spirit
   we are in Your presence
Fill us with Your power
   live inside of me.

When I'm in your presence
   and I look upon Your face
All my troubles vanish
   Oh, praise His Name.";
973;Garment of Praise;Bb;"Chorus
Put on the garment of praise
For the spirit of heaviness
Lift up your voice to God
Praise with the Spirit
And with understanding
Oh magnify the Lord

Verse 1
All you that mourn in Zion
I have authority
To appoint unto you in Zion
Oil of joy that will set you free

Verse 2
Lift up the hands that hang down
Lift up the voice now still
Give unto God continuous praise
Sing forth from Zion's hill

Verse 3
Sing to Yahweh alleluia
Worship and praise our God
Praise and adore Him
Bow down before Him
Oh magnify the Lord";� Copyright
