118;It's Setting Me Free;F;"It's setting me free,
This Holy Ghost power;
It's setting me free, this very hour;
It's down in my soul,
It's making me whole
It's setting me free, free, free,
This Holy Ghost power.";� Public Domain
119;In the Upper Room;F;"There's a place for all the weak & weary.
A place where all may find real peace.
In the upper room with Jesus,
All our cares and heartaches cease.

CHORUS
In the upper room with Jesus.
Sitting at His nail-scarred feet.
Oh, what rich and full communion!
Fellowship, divine and sweet!

There is cooling water for the weary.
There's a balm for every broken heart.
And there's rest for all the heavy-laden.
His peace to you He will impart.";� Public Domain
120;Great Is The Lord;F;"Great is the Lord 
And greatly to be praised,
In the city of our God,
In the mountain of His holiness.
Beautiful for situation,
The joy of the whole earth,
Is mount Zion on the sides of the north
The city of the great King,
Is mount Zion on the sides of the north,
The city of the great King!";� Public Domain
121;Let Go And Let God;F;"Let go and let God have His wonderful way,
Let go and let God have His way.
Your sorrow will vanish,
Your night turn to day.
Let go and let God have His way.";� Public Domain
122;He Wasn't Looking At Me;F;"He wasn't looking at me,
When He took me in,
He wasn't looking at my heart,
That was black by sin,
He was looking at the blood
Flowing rich and free,
That precious blood, that covers me.";� Public Domain
123;Keep Me Jesus;C;"Keep me Jesus as the apple of Thine eye;
Hide me under the shadow of Thy wing.
Thou alone can save me lest I die;
Keep me Jesus as the apple of Thine eye.";� Public Domain
124;Thank You Lord;F;"Thank you Lord for saving my soul,
Thank you Lord for making me whole,
Thank you Lord for giving to me,
Thy great salvation so rich and free.";� Public Domain
125;Can You Wonder;F;"Can you wonder, can you wonder,
Can you wonder,
Why it is I love Him so?
When I think of all He's done
And for me the victory's won,
Can you wonder,
Why it is I love Him so?";� Public Domain
126;Let The Dew Of Heaven;F;"Let the dew of heaven fall
Upon my thirsty soul,
Let the dew of heaven fall on me.
Let the Holy Spirit
Come and take complete control,
Let the dew of heaven fall on me.";� Public Domain
127;Don't Lose Your Vision;F;"Don't lose your vision of Jesus
Keep your eyes ever on Him.
Many friends and dear loved ones
Have lost their way,
They have lost their vision of Him.";� Public Domain
128;The Family Of God;F;"chorus
I'm so glad, I'm a part of 
The family of God,
I've been washed in the fountain,
Cleansed by His blood;
Joint heirs with Jesus,
As we travel this sod
For I'm part of the family,
The family of God.

You may notice, we say brother
And sister around here,
It's because we're a family,
And these folks are so dear;
When one has a heartache
We all share the tears
And rejoice in each victory,
In this family so dear.";� Public Domain
129;Let The Book Live;F;"Let the Book live in me dear Lord,
Show me myself within Thy Word,
Show me myself 
And show me my Saviour,
And let the Book live in me.";� Public Domain
130;Burn On;F;"Burn on, burn on, 
Oh, fire of God burn on,
Till all my dross is burned away,
Prepare me for the testing day
Oh, fire of God burn on.

Burn on, Burn on,
Oh, fire of God, burn on!
'Til all my soul, Christ's image bears
His holy, heavenly nature wears,
Oh, fire of God, burn on!";� Public Domain
131;I Want God's Way;F;"I want God's way to be my way,
As I journey here below.
For there is no other highway
That a child of God should go.
Though the road be steep and rough,
If he leads me tis enough,
I want God's way to be my way everyday.";� Public Domain
132;I'm Taking My Harp Down;F;"I'm taking my harp down
From off the willow tree;
And now I am singing, the victory.
My past is forgiven,
My home is in Heaven;
All sorrow is gone, 
The victory's won,
And now I am free.";� Public Domain
133;This Is The Evening Time;F;"This is the evening time,
It's later than you think.
The Bride is preparing now
For her Lord to meet.
All things are ready now.
The Bridegroom I hear.
He that hath an ear to hear,
The evening time is here.";� Public Domain
134;Every Promise in the Book;F;"Every promise in the Book is mine,
Every chapter, every verse, every line.
I am trusting in His love divine,
Every promise in the Book is mine.";� Public Domain
135;Absolutely Free;F;"Jesus set me absolutely free,
Died on Calvary, gave me liberty,
Jesus set me absolutely free,
Praise His Holy Name.";� Public Domain
136;Free, Free, Free;F;"Free, free, free; 
Christ has made me free.
Once I was blind, now I can see,
For I am free, free, free.";� Public Domain
137;In The Name Of Jesus;F;"In the Name of Jesus, 
In the Name of Jesus
We have the victory,
In the Name of Jesus, 
In the Name of Jesus
Demons will have to flee.

When we stand, 
In the Name of Jesus,
Tell me who can stand before,
In the precious Name of Jesus,
We have the victory.";� Public Domain
138;Jesus Blood;F;"Jesus blood will never lose it's power.
No never, no never!
Jesus blood avails for sin forever,
And will never lose its power.";� Public Domain
139;Glad Day;F;"Glad day when I was born again
Glad day when I was born again
Glad day when I was born again
It was a glad day when I was born again.

The sins I used to do, I do them no more,
The sins I used to do, I do them no more,
The sins I used to do, I do them no more,
It was glad day when I was born again.";� Public Domain
140;This Is The Day;F;"This is the day, this is the day
That the Lord hath made,
That the Lord hath made,
We will rejoice, we will rejoice
And be glad in it, and be glad in it.

This is the day that the Lord hath made.
We will rejoice and be glad in it,
This is the day, this is the day
That the Lord hath made.";� Public Domain
141;Thank You Jesus Amen;F;"Thank you Jesus, Amen;
Thank you Jesus, Amen;
Thank you Jesus, Amen;
Oh hallelujah, Amen.";� Public Domain
142;I Like The Old Time Way;G;"I like the old time singing, shouting,
I like the old time way.
I like the old time singing, shouting,
Preaching, praying,
I like the old time way.

I sing about my Saviour everywhere I go,
Everywhere I go, everywhere I go;
I sing about my Saviour everywhere I go
For there's joy, joy in my soul.";� Public Domain
143;He Is Lord;F;"He is Lord, He is Lord,
He has risen from the dead
And He is Lord,
Every knee shall bow, 
Every tongue confess,
That Jesus Christ is Lord

He's my Lord, He's my Lord,
He has risen from the dead
And He's my Lord,
Every knee shall bow, 
Every tongue confess,
That Jesus Christ is Lord";� Public Domain
144;I Saw The Lord;F;"I saw the Lord, I saw the Lord.
He was high and lifted up
And His train filled the temple
He was high and lifted up
And His train filled the temple.
And The angels cried ""Holy""
The angels cried ""Holy""
The angels cried ""Holy unto the Lord"".";� Public Domain
145;Sweeter As The Days Go By;F;"Sweeter as the days go by,
Sweeter as the days go by,
Richer, fuller, deeper,
Jesus' love is sweeter,
Sweeter as the days go by.";� Public Domain
146;God Is Fulfilling Word;F;"God is fulfilling His Word,
God is fulfilling His Word,
The Spirit's confirming it,
Saints are believing it,
God is fulfilling His Word.";� Public Domain
147;Filled With God;F;"Filled with God, yes filled with God.
Emptied of self and filled with God.
Filled with God, yes filled with God,
Pardoned and cleansed and 
     filled with God";� Public Domain
148;He Showed Me;F;"He showed me His hands
That were marred by my sinning,
He showed me His feet
That were nailed to the tree;
I then saw His brow and His 
     side deeply wounded
And now I love Jesus 
     and Jesus loves me.";� Public Domain
149;We Have Overcome;F;"Whosoever is born of God
Overcometh the world;
Join in the victory won by faith
For we have overcome!
Holding fast to our confession
Of Jesus as our Lord.
We'll share His throne,
We'll rule all nations,
For we have overcome.

Chorus
We have overcome, 
We have overcome,
By the words of our mouth,
By the blood of the Lamb,
We have overcome.

Marching to Zion, beautiful city,
Battles are all won;
Follow our Captain
Who's gone before us,
For we have overcome!
Overcomers shall march triumphant
Through those gates of pearl;
Waving our banner,
Shouting the victory,
For we have overcome.

Fight out the fight, finish the course,
You must keep the faith;
You shall inherit a crown of glory,
For we have overcome!
Finally, my Brethren,
Be strong in the Lord,
And in the power of His might;
Wearing the armor,
Stand as a conqueror,
For we have overcome!";� Public Domain
150;Create In Me A Clean Heart;G;"Create in me a clean heart, 
     Oh God
And renew a right spirit 
     within me.
Create in me a clean heart, 
     Oh God
And renew a right spirit 
     within me.

Cast me not away 
From Thy presence,
And take not Thy Holy Spirit 
     from me,
Restore unto me 
The joy of Thy salvation
And renew a right spirit 
     within me.";� Public Domain
151;Heavenly Father;F;"Heavenly Father, I appreciate you,
Heavenly Father, I appreciate you,
I love you, adore you,
I bow down before you,
Heavenly Father, I appreciate you.

Holy Spirit You're a comfort to me
Holy Spirit You're a comfort to me
You lead me, You guide me,
You're dwelling inside me
Holy Spirit You're a comfort to me.";� Public Domain
152;Behold I Live;G;"John was in the Spirit 
On the Lord's day,
He heard a voice from heaven
And this is what it said:
I'm the Alpha and Omega
The beginning and the end;
Behold I live forevermore.

Behold I live, behold I live,
Behold I live forevermore,
Behold I live, behold I live,
Behold I live forevermore.";� Public Domain
153;Touching Jesus;F;"Touching Jesus is all that really matters,
Then your life will never be the same;
And there's only one way to touch Him
Just believe, when you call on His name.";� Public Domain
154;I Want More Of Jesus;F;"I want more of Jesus
More and more and more.
I want more of Jesus
Than I've ever had before.
I want more of His great love
So rich, so full and free.
I want more of Jesus,
So I'll give Him more of me.";� Public Domain
155;I'm A New Creation;G;"Hallelujah, He redeemed me,
I've been born again to win,
I thank God He justified me
Of His fullness have we all
     received of Him.

I'm a new creation,
I'm a brand new man.
Old things are passed away,
I've been born again.
More than a conqueror
That's what I am,
I'm a new creation
I'm a brand new man!";� Public Domain
